filename,url,date,colorid,red,green,blue
engadget.comT_2019-11-25.png,engadget.com,2019-11-25,1,235,234,237
engadget.comT_2019-11-25.png,engadget.com,2019-11-25,2,147,156,165
engadget.comT_2019-11-25.png,engadget.com,2019-11-25,3,73,166,252
engadget.comT_2019-11-25.png,engadget.com,2019-11-25,4,208,60,60
engadget.comT_2019-11-25.png,engadget.com,2019-11-25,5,172,172,173
engadget.comT_2019-11-25.png,engadget.com,2019-11-25,6,116,120,116
github.comT_2019-11-25.png,github.com,2019-11-25,0,247,247,247
github.comT_2019-11-25.png,github.com,2019-11-25,1,43,51,51
github.comT_2019-11-25.png,github.com,2019-11-25,2,57,184,94
github.comT_2019-11-25.png,github.com,2019-11-25,3,50,127,208
github.comT_2019-11-25.png,github.com,2019-11-25,4,122,127,127
github.comT_2019-11-25.png,github.com,2019-11-25,6,252,108,52
github.comT_2019-11-25.png,github.com,2019-11-25,5,92,100,100
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,1,8,8,8
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,0,235,234,238
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,2,29,141,250
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,3,147,156,165
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,5,116,118,116
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,4,189,69,69
huffingtonpost.comT_2019-11-25.png,huffingtonpost.com,2019-11-25,6,172,172,172
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,0,235,234,238
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,1,8,8,8
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,2,29,141,250
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,3,147,156,165
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,4,189,69,69
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,5,116,118,116
huffpost.comT_2019-11-25.png,huffpost.com,2019-11-25,6,172,172,172
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,0,45,70,112
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,1,240,240,241
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,2,150,159,171
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,3,127,93,97
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,4,180,179,182
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,5,227,184,36
m.wikipedia.orgT_2019-11-25.png,m.wikipedia.org,2019-11-25,6,43,202,183
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,0,195,195,207
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,1,4,5,4
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,2,26,26,238
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,3,8,161,24
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,4,90,90,90
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,5,132,132,132
nginx.orgT_2019-11-25.png,nginx.org,2019-11-25,6,4,97,35
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,0,45,70,112
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,3,127,93,97
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,1,240,240,241
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,2,150,159,171
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,5,227,184,36
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,4,180,179,182
www.wikipedia.orgT_2019-11-25.png,www.wikipedia.org,2019-11-25,6,43,202,183
bund.deT_2019-11-25.png,bund.de,2019-11-25,0,120,84,61
bund.deT_2019-11-25.png,bund.de,2019-11-25,1,221,219,217
bund.deT_2019-11-25.png,bund.de,2019-11-25,2,180,179,177
bund.deT_2019-11-25.png,bund.de,2019-11-25,3,48,48,47
bund.deT_2019-11-25.png,bund.de,2019-11-25,4,146,127,127
bund.deT_2019-11-25.png,bund.de,2019-11-25,5,108,36,44
bund.deT_2019-11-25.png,bund.de,2019-11-25,6,165,163,164
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,0,55,86,140
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,2,183,145,88
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,1,229,232,241
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,3,76,116,62
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,6,122,124,132
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,4,144,155,169
facebook.comT_2019-11-25.png,facebook.com,2019-11-25,5,172,172,174
fb.comT_2019-11-25.png,fb.com,2019-11-25,0,55,86,140
fb.comT_2019-11-25.png,fb.com,2019-11-25,1,229,232,241
fb.comT_2019-11-25.png,fb.com,2019-11-25,2,183,145,88
fb.comT_2019-11-25.png,fb.com,2019-11-25,3,76,116,62
fb.comT_2019-11-25.png,fb.com,2019-11-25,4,144,155,169
fb.comT_2019-11-25.png,fb.com,2019-11-25,5,172,172,174
fb.comT_2019-11-25.png,fb.com,2019-11-25,6,122,124,132
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,1,241,248,248
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,0,43,117,157
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,2,243,196,15
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,3,154,166,178
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,4,83,198,246
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,5,180,179,180
narod.ruT_2019-11-25.png,narod.ru,2019-11-25,6,124,116,108
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,0,39,52,74
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,1,234,234,234
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,2,250,203,4
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,3,150,158,173
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,4,102,172,232
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,5,232,30,33
yandex.ruT_2019-11-25.png,yandex.ru,2019-11-25,6,215,156,158
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,1,13,63,70
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,0,235,232,215
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,2,190,171,27
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,3,52,172,188
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,4,151,174,177
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,5,173,156,119
zendesk.comT_2019-11-25.png,zendesk.com,2019-11-25,6,116,116,116
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,0,32,42,61
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,1,200,203,216
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,2,4,188,108
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,3,96,110,167
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,4,94,102,141
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,5,53,66,119
imgur.comT_2019-11-25.png,imgur.com,2019-11-25,6,84,92,132
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,0,130,130,130
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,1,29,28,28
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,2,215,214,213
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,3,224,119,33
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,5,188,188,188
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,6,180,180,180
reuters.comT_2019-11-25.png,reuters.com,2019-11-25,4,82,45,41
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,1,130,109,94
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,0,233,234,236
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,3,160,148,151
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,2,104,134,186
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,4,177,184,192
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,5,170,164,162
tools.google.comT_2019-11-25.png,tools.google.com,2019-11-25,6,196,196,196
variety.comT_2019-11-25.png,variety.com,2019-11-25,1,226,227,228
variety.comT_2019-11-25.png,variety.com,2019-11-25,0,57,64,73
variety.comT_2019-11-25.png,variety.com,2019-11-25,2,52,140,212
variety.comT_2019-11-25.png,variety.com,2019-11-25,3,135,138,142
variety.comT_2019-11-25.png,variety.com,2019-11-25,4,129,183,229
variety.comT_2019-11-25.png,variety.com,2019-11-25,5,107,111,116
variety.comT_2019-11-25.png,variety.com,2019-11-25,6,108,108,108
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,1,31,37,52
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,2,132,99,74
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,4,201,174,152
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,3,159,156,155
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,5,155,127,103
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,6,88,153,237
www.wix.comT_2019-11-25.png,www.wix.com,2019-11-25,0,244,240,236
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,2,242,222,59
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,0,232,237,248
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,1,36,56,108
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,3,228,29,63
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,4,151,172,204
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,5,97,181,196
yahoo.co.jpT_2019-11-25.png,yahoo.co.jp,2019-11-25,6,217,145,156
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,1,124,148,146
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,0,204,206,201
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,2,10,10,10
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,3,95,102,90
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,4,67,75,63
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,5,225,59,4
cbslocal.comT_2019-11-25.png,cbslocal.com,2019-11-25,6,82,123,172
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,1,12,92,180
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,0,50,49,49
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,2,199,201,203
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,3,100,100,100
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,4,129,129,129
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,5,127,169,216
dictionary.comT_2019-11-25.png,dictionary.com,2019-11-25,6,92,92,92
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,1,247,247,247
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,0,54,54,53
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,2,156,156,156
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,3,146,97,84
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,4,167,128,103
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,6,198,161,145
elpais.comT_2019-11-25.png,elpais.com,2019-11-25,5,81,156,194
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,0,12,44,101
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,1,238,238,238
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,2,100,203,53
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,3,4,68,164
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,4,7,113,244
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,5,140,156,188
mediafire.comT_2019-11-25.png,mediafire.com,2019-11-25,6,100,116,158
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,1,51,58,59
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,0,251,203,20
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,3,211,129,37
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,2,242,242,241
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,4,179,148,18
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,5,101,187,249
stackoverflow.comT_2019-11-25.png,stackoverflow.com,2019-11-25,6,124,92,30
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,0,249,249,249
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,1,31,81,90
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,2,252,164,53
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,3,157,164,170
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,4,124,124,124
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,5,188,188,188
ucoz.ruT_2019-11-25.png,ucoz.ru,2019-11-25,6,252,213,158
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,0,29,29,86
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,1,202,201,231
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,2,179,27,27
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,3,122,122,244
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,5,144,137,137
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,6,4,108,172
arxiv.orgT_2019-11-25.png,arxiv.org,2019-11-25,4,109,90,90
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,0,122,123,123
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,2,138,121,209
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,1,7,21,34
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,3,26,49,99
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,4,180,180,180
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,5,188,188,188
tinyurl.comT_2019-11-25.png,tinyurl.com,2019-11-25,6,68,48,62
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,0,26,181,158
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,1,216,235,229
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,2,16,31,29
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,3,114,89,84
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,4,182,155,76
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,5,114,146,151
whatsapp.comT_2019-11-25.png,whatsapp.com,2019-11-25,6,168,146,139
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,0,33,66,108
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,1,223,213,215
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,2,138,168,196
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,3,123,146,173
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,4,100,120,149
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,5,95,191,210
aboutads.infoT_2019-11-25.png,aboutads.info,2019-11-25,6,33,29,37
intel.comT_2019-11-25.png,intel.com,2019-11-25,0,54,53,57
intel.comT_2019-11-25.png,intel.com,2019-11-25,3,132,132,132
intel.comT_2019-11-25.png,intel.com,2019-11-25,2,23,113,193
intel.comT_2019-11-25.png,intel.com,2019-11-25,1,241,241,241
intel.comT_2019-11-25.png,intel.com,2019-11-25,6,172,156,222
intel.comT_2019-11-25.png,intel.com,2019-11-25,4,63,170,211
intel.comT_2019-11-25.png,intel.com,2019-11-25,5,108,108,108
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,0,40,66,109
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,1,235,233,232
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,2,149,151,155
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,3,116,116,116
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,4,172,172,172
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,5,132,132,132
sfgate.comT_2019-11-25.png,sfgate.com,2019-11-25,6,100,180,212
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,1,235,234,237
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,0,31,181,112
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,2,19,19,19
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,3,147,154,161
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,4,208,60,60
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,5,172,172,172
techcrunch.comT_2019-11-25.png,techcrunch.com,2019-11-25,6,116,120,116
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,1,36,39,39
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,0,251,85,14
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,2,220,217,216
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,3,146,145,147
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,4,133,107,100
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,5,186,139,118
wattpad.comT_2019-11-25.png,wattpad.com,2019-11-25,6,73,160,157
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,0,42,121,175
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,1,209,214,226
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,2,14,21,51
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,3,215,72,26
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,4,24,58,139
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,5,83,88,89
bit.lyT_2019-11-25.png,bit.ly,2019-11-25,6,125,196,93
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,0,42,121,175
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,1,209,214,226
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,3,215,72,26
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,2,14,21,51
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,4,24,58,139
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,5,83,88,89
bitly.comT_2019-11-25.png,bitly.com,2019-11-25,6,125,196,93
orange.frT_2019-11-25.png,orange.fr,2019-11-25,2,134,127,119
orange.frT_2019-11-25.png,orange.fr,2019-11-25,1,226,214,200
orange.frT_2019-11-25.png,orange.fr,2019-11-25,0,36,36,36
orange.frT_2019-11-25.png,orange.fr,2019-11-25,3,147,148,148
orange.frT_2019-11-25.png,orange.fr,2019-11-25,4,228,89,14
orange.frT_2019-11-25.png,orange.fr,2019-11-25,5,99,100,99
orange.frT_2019-11-25.png,orange.fr,2019-11-25,6,148,156,148
php.netT_2019-11-25.png,php.net,2019-11-25,0,49,49,49
php.netT_2019-11-25.png,php.net,2019-11-25,1,134,145,186
php.netT_2019-11-25.png,php.net,2019-11-25,2,243,243,243
php.netT_2019-11-25.png,php.net,2019-11-25,3,176,179,184
php.netT_2019-11-25.png,php.net,2019-11-25,4,204,204,204
php.netT_2019-11-25.png,php.net,2019-11-25,5,142,142,142
php.netT_2019-11-25.png,php.net,2019-11-25,6,212,212,212
answers.comT_2019-11-25.png,answers.com,2019-11-25,0,49,73,118
answers.comT_2019-11-25.png,answers.com,2019-11-25,1,249,250,251
answers.comT_2019-11-25.png,answers.com,2019-11-25,2,96,160,243
answers.comT_2019-11-25.png,answers.com,2019-11-25,3,159,176,210
answers.comT_2019-11-25.png,answers.com,2019-11-25,4,247,109,78
answers.comT_2019-11-25.png,answers.com,2019-11-25,5,189,187,195
answers.comT_2019-11-25.png,answers.com,2019-11-25,6,252,154,128
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,0,205,213,215
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,1,23,32,41
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,2,74,166,150
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,3,246,106,45
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,4,105,107,109
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,5,54,116,108
cpanel.comT_2019-11-25.png,cpanel.com,2019-11-25,6,56,130,148
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,0,205,213,215
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,1,23,32,41
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,2,74,166,150
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,3,246,106,45
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,4,105,107,109
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,5,54,116,108
cpanel.netT_2019-11-25.png,cpanel.net,2019-11-25,6,56,130,148
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,0,229,241,235
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,1,33,189,166
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,2,26,26,26
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,3,224,71,132
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,4,58,52,178
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,5,103,97,104
themeforest.netT_2019-11-25.png,themeforest.net,2019-11-25,6,54,94,41
usa.govT_2019-11-25.png,usa.gov,2019-11-25,0,26,67,100
usa.govT_2019-11-25.png,usa.gov,2019-11-25,1,222,211,212
usa.govT_2019-11-25.png,usa.gov,2019-11-25,2,9,187,229
usa.govT_2019-11-25.png,usa.gov,2019-11-25,3,4,4,4
usa.govT_2019-11-25.png,usa.gov,2019-11-25,4,86,136,183
usa.govT_2019-11-25.png,usa.gov,2019-11-25,6,115,137,154
usa.govT_2019-11-25.png,usa.gov,2019-11-25,5,105,107,110
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,1,236,235,214
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,0,39,39,39
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,2,239,50,49
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,3,160,160,160
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,5,252,198,48
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,4,140,135,129
depositfiles.comT_2019-11-25.png,depositfiles.com,2019-11-25,6,239,160,159
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,0,221,223,225
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,1,11,83,180
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,2,34,31,32
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,3,14,172,15
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,4,108,141,186
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,5,94,102,108
dailymail.co.ukT_2019-11-25.png,dailymail.co.uk,2019-11-25,6,103,119,148
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,0,4,116,172
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,1,217,225,217
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,2,36,43,43
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,3,192,76,43
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,5,53,203,221
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,4,90,92,95
wordpress.orgT_2019-11-25.png,wordpress.org,2019-11-25,6,36,44,92
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,0,243,243,243
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,2,144,155,165
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,4,124,124,124
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,5,224,148,156
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,1,25,86,184
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,3,188,13,29
addtoany.comT_2019-11-25.png,addtoany.com,2019-11-25,6,208,180,180
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,0,235,234,234
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,2,127,127,127
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,1,58,69,76
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,3,176,55,19
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,4,212,144,38
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,6,190,156,127
allaboutcookies.orgT_2019-11-25.png,allaboutcookies.org,2019-11-25,5,216,187,140
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,0,191,216,229
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,2,102,18,49
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,1,16,38,103
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,3,111,137,158
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,4,143,139,155
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,5,182,174,158
dropbox.comT_2019-11-25.png,dropbox.com,2019-11-25,6,172,133,88
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,0,149,149,149
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,1,41,71,90
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,2,241,241,240
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,3,137,48,38
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,5,199,215,84
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,6,167,198,216
mysql.comT_2019-11-25.png,mysql.com,2019-11-25,4,154,94,25
politico.comT_2019-11-25.png,politico.com,2019-11-25,1,226,208,210
politico.comT_2019-11-25.png,politico.com,2019-11-25,0,59,66,74
politico.comT_2019-11-25.png,politico.com,2019-11-25,2,52,140,212
politico.comT_2019-11-25.png,politico.com,2019-11-25,3,135,139,143
politico.comT_2019-11-25.png,politico.com,2019-11-25,5,104,110,116
politico.comT_2019-11-25.png,politico.com,2019-11-25,4,131,184,229
politico.comT_2019-11-25.png,politico.com,2019-11-25,6,108,108,108
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,0,221,209,209
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,1,4,180,124
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,2,4,4,4
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,3,94,94,94
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,4,124,124,124
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,5,60,60,60
quantcast.comT_2019-11-25.png,quantcast.com,2019-11-25,6,52,52,60
vk.comT_2019-11-25.png,vk.com,2019-11-25,0,62,90,116
vk.comT_2019-11-25.png,vk.com,2019-11-25,1,236,236,243
vk.comT_2019-11-25.png,vk.com,2019-11-25,2,144,86,69
